0.000000000000000000e+00 1.386000000000000010e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 6.700000000000000400e-01 1.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 1.080000000000000071e+00 1.000000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 1.310000000000000053e+00 1.000000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 1.610000000000000098e+00 1.500000000000000000e+00 4.000000000000000000e+00
0.000000000000000000e+00 1.659999999999999920e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 1.709999999999999964e+00 1.500000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 1.989999999999999991e+00 2.000000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 2.049999999999999822e+00 2.000000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 2.200000000000000178e+00 2.000000000000000000e+00 5.000000000000000000e+00
0.000000000000000000e+00 2.290000000000000036e+00 2.500000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 2.580000000000000071e+00 2.500000000000000000e+00 6.000000000000000000e+00
0.000000000000000000e+00 2.830000000000000071e+00 3.000000000000000000e+00 7.000000000000000000e+00
0.000000000000000000e+00 3.129999999999999893e+00 3.000000000000000000e+00 7.000000000000000000e+00
0.000000000000000000e+00 3.240000000000000213e+00 3.000000000000000000e+00 7.000000000000000000e+00
0.000000000000000000e+00 3.350000000000000089e+00 3.500000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 3.490000000000000213e+00 3.500000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 3.620000000000000107e+00 3.500000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 3.649999999999999911e+00 3.500000000000000000e+00 9.000000000000000000e+00
0.000000000000000000e+00 3.649999999999999911e+00 3.500000000000000000e+00 9.000000000000000000e+00
0.000000000000000000e+00 3.759999999999999787e+00 3.500000000000000000e+00 9.000000000000000000e+00
0.000000000000000000e+00 1.400000000000000133e-01 0.000000000000000000e+00 1.000000000000000000e+00
