1.040250420570373535e+00 7.435209751129150391e-01 6.432877182960510254e-01 5.915291905403137207e-01 5.610840320587158203e-01 5.417288541793823242e-01 5.012981295585632324e-01 5.013291835784912109e-01 5.084061622619628906e-01 4.820477962493896484e-01 4.639541506767272949e-01 4.605562984943389893e-01 4.442770481109619141e-01 4.575773477554321289e-01 4.519084393978118896e-01 4.370523095130920410e-01 4.339913725852966309e-01 4.471032321453094482e-01 4.493446648120880127e-01 4.146679937839508057e-01 4.071465730667114258e-01 4.320907592773437500e-01 4.248484969139099121e-01 4.031655788421630859e-01 3.961695432662963867e-01
1.076144933700561523e+00 8.372895717620849609e-01 6.966157555580139160e-01 6.837874054908752441e-01 6.124835610389709473e-01 6.072295308113098145e-01 5.673815011978149414e-01 5.646218657493591309e-01 5.461036562919616699e-01 5.284343361854553223e-01 5.397809147834777832e-01 5.140730738639831543e-01 4.978320002555847168e-01 5.412526726722717285e-01 5.026099085807800293e-01 4.986170232295989990e-01 4.995048046112060547e-01 5.080246329307556152e-01 5.002207159996032715e-01 4.704562723636627197e-01 4.880822598934173584e-01 4.867855310440063477e-01 4.684983491897583008e-01 4.584664702415466309e-01 4.790665507316589355e-01
1.481848239898681641e+00 1.034600973129272461e+00 9.261705279350280762e-01 8.083282113075256348e-01 7.803575396537780762e-01 7.917623519897460938e-01 7.136843800544738770e-01 6.816871166229248047e-01 6.969788670539855957e-01 7.163084149360656738e-01 6.812123060226440430e-01 6.800762414932250977e-01 6.765019297599792480e-01 6.801521182060241699e-01 6.285298466682434082e-01 6.481736302375793457e-01 6.615279912948608398e-01 6.347829103469848633e-01 6.275607943534851074e-01 6.197795867919921875e-01 5.834800004959106445e-01 6.149343848228454590e-01 5.811341404914855957e-01 6.297972798347473145e-01 5.929463505744934082e-01
1.846421122550964355e+00 1.329079389572143555e+00 1.131367087364196777e+00 1.060129404067993164e+00 1.036738038063049316e+00 9.240837693214416504e-01 9.262937307357788086e-01 8.792436122894287109e-01 8.279399275779724121e-01 8.270707130432128906e-01 8.363571763038635254e-01 8.147839903831481934e-01 7.901186347007751465e-01 7.869989871978759766e-01 7.681639194488525391e-01 7.910230755805969238e-01 7.333602905273437500e-01 7.707761526107788086e-01 7.665113210678100586e-01 7.752271294593811035e-01 7.884492278099060059e-01 7.566318511962890625e-01 7.460644245147705078e-01 7.321940064430236816e-01 7.443398833274841309e-01
2.292410135269165039e+00 1.679337620735168457e+00 1.417318940162658691e+00 1.287149190902709961e+00 1.179691910743713379e+00 1.114327669143676758e+00 1.121891617774963379e+00 1.029640436172485352e+00 1.007265806198120117e+00 1.012808561325073242e+00 9.911546111106872559e-01 1.031249761581420898e+00 9.539623856544494629e-01 9.943760037422180176e-01 9.951673150062561035e-01 8.915639519691467285e-01 9.741252064704895020e-01 9.201873540878295898e-01 9.299324154853820801e-01 9.167951345443725586e-01 9.088606238365173340e-01 9.313840866088867188e-01 8.900479078292846680e-01 8.973171710968017578e-01 8.541575670242309570e-01
2.626073837280273438e+00 1.905164837837219238e+00 1.596509456634521484e+00 1.519055485725402832e+00 1.425937771797180176e+00 1.344544291496276855e+00 1.295057892799377441e+00 1.255529046058654785e+00 1.238982796669006348e+00 1.207952022552490234e+00 1.176447510719299316e+00 1.222184538841247559e+00 1.114633440971374512e+00 1.077749133110046387e+00 1.138868093490600586e+00 1.031391620635986328e+00 1.130283474922180176e+00 1.136940121650695801e+00 1.108613371849060059e+00 1.057868242263793945e+00 1.062137603759765625e+00 1.064229488372802734e+00 1.106760740280151367e+00 1.041816830635070801e+00 1.077950596809387207e+00
2.996285200119018555e+00 2.236103296279907227e+00 1.997360706329345703e+00 1.700083136558532715e+00 1.664100170135498047e+00 1.484234809875488281e+00 1.427043914794921875e+00 1.426732778549194336e+00 1.358270049095153809e+00 1.342907786369323730e+00 1.301837921142578125e+00 1.316887021064758301e+00 1.283513426780700684e+00 1.274320244789123535e+00 1.245582580566406250e+00 1.244912981986999512e+00 1.204729676246643066e+00 1.241846919059753418e+00 1.172317266464233398e+00 1.231603980064392090e+00 1.173804759979248047e+00 1.229831099510192871e+00 1.174420356750488281e+00 1.119046926498413086e+00 1.156670928001403809e+00
3.050523042678833008e+00 2.336132764816284180e+00 2.045062780380249023e+00 1.804364442825317383e+00 1.751726508140563965e+00 1.751688480377197266e+00 1.560111165046691895e+00 1.561464190483093262e+00 1.532079458236694336e+00 1.545092940330505371e+00 1.411834120750427246e+00 1.429041266441345215e+00 1.455157518386840820e+00 1.469988226890563965e+00 1.377993941307067871e+00 1.364859580993652344e+00 1.339257478713989258e+00 1.340452790260314941e+00 1.310958743095397949e+00 1.393585443496704102e+00 1.281334757804870605e+00 1.258241295814514160e+00 1.340138077735900879e+00 1.280427098274230957e+00 1.273392677307128906e+00
3.986848354339599609e+00 2.949444532394409180e+00 2.695939540863037109e+00 2.228922843933105469e+00 2.168934106826782227e+00 2.043610572814941406e+00 1.919344425201416016e+00 1.947372198104858398e+00 1.786659717559814453e+00 1.835266470909118652e+00 1.760358214378356934e+00 1.768892526626586914e+00 1.676752686500549316e+00 1.693444013595581055e+00 1.655736565589904785e+00 1.642999291419982910e+00 1.614509105682373047e+00 1.657782912254333496e+00 1.664964675903320312e+00 1.590927124023437500e+00 1.554922342300415039e+00 1.550032258033752441e+00 1.549035906791687012e+00 1.648447394371032715e+00 1.511868357658386230e+00
4.683861732482910156e+00 3.343249559402465820e+00 2.921127557754516602e+00 2.750633478164672852e+00 2.410682201385498047e+00 2.105300426483154297e+00 2.166896820068359375e+00 2.130026578903198242e+00 1.972134828567504883e+00 1.999507904052734375e+00 1.868908762931823730e+00 1.897589683532714844e+00 1.835658788681030273e+00 1.850823760032653809e+00 1.793858766555786133e+00 1.791338682174682617e+00 1.769090652465820312e+00 1.893060803413391113e+00 1.762240648269653320e+00 1.764747858047485352e+00 1.760778784751892090e+00 1.752334356307983398e+00 1.742805957794189453e+00 1.775128722190856934e+00 1.735079050064086914e+00
4.728996276855468750e+00 3.363450527191162109e+00 3.008273601531982422e+00 2.620205402374267578e+00 2.370289564132690430e+00 2.324505090713500977e+00 2.267977952957153320e+00 2.151476860046386719e+00 2.085667848587036133e+00 2.033861637115478516e+00 1.935662865638732910e+00 2.035530567169189453e+00 1.948094010353088379e+00 1.857680082321166992e+00 1.916185259819030762e+00 1.877633094787597656e+00 1.823246717453002930e+00 1.850961446762084961e+00 1.833700895309448242e+00 1.766163229942321777e+00 1.851870059967041016e+00 1.856301188468933105e+00 1.812706947326660156e+00 1.751905679702758789e+00 1.782620310783386230e+00
4.854668140411376953e+00 3.701871871948242188e+00 3.132145881652832031e+00 2.861356973648071289e+00 2.608790636062622070e+00 2.382043123245239258e+00 2.346076488494873047e+00 2.319900751113891602e+00 2.164069652557373047e+00 2.207092285156250000e+00 2.284949302673339844e+00 2.160782814025878906e+00 2.190825939178466797e+00 2.118777751922607422e+00 1.985848546028137207e+00 2.044823884963989258e+00 2.016811370849609375e+00 2.016269445419311523e+00 2.079333543777465820e+00 1.981988787651062012e+00 1.982516169548034668e+00 1.944510698318481445e+00 2.007575988769531250e+00 1.968451261520385742e+00 1.961460232734680176e+00
4.820325851440429688e+00 3.616779327392578125e+00 3.052932262420654297e+00 2.811096191406250000e+00 2.570983171463012695e+00 2.453293085098266602e+00 2.402146100997924805e+00 2.269933462142944336e+00 2.261101245880126953e+00 2.308083057403564453e+00 2.230905532836914062e+00 2.177723646163940430e+00 2.179757595062255859e+00 2.128336906433105469e+00 2.135260105133056641e+00 2.131659507751464844e+00 2.103157043457031250e+00 2.076996564865112305e+00 2.128275871276855469e+00 2.033084869384765625e+00 2.078739166259765625e+00 2.064851284027099609e+00 2.040217876434326172e+00 2.057357311248779297e+00 2.034996986389160156e+00
5.027171134948730469e+00 3.799659252166748047e+00 3.135686159133911133e+00 2.816735744476318359e+00 2.626142978668212891e+00 2.513045787811279297e+00 2.456040859222412109e+00 2.419463396072387695e+00 2.337620973587036133e+00 2.259292125701904297e+00 2.240406036376953125e+00 2.257996320724487305e+00 2.172841310501098633e+00 2.200983524322509766e+00 2.119377851486206055e+00 2.150551080703735352e+00 2.143872261047363281e+00 2.084638595581054688e+00 2.209865570068359375e+00 2.160259485244750977e+00 2.062045574188232422e+00 2.084062814712524414e+00 2.008307933807373047e+00 2.072595119476318359e+00 2.021139144897460938e+00
5.099881172180175781e+00 3.675343751907348633e+00 3.290729284286499023e+00 2.890475988388061523e+00 2.776787519454956055e+00 2.673918008804321289e+00 2.562373638153076172e+00 2.523842811584472656e+00 2.401582717895507812e+00 2.349110603332519531e+00 2.370026350021362305e+00 2.356621980667114258e+00 2.374302864074707031e+00 2.260385036468505859e+00 2.262995243072509766e+00 2.243649005889892578e+00 2.202955722808837891e+00 2.234678745269775391e+00 2.146535873413085938e+00 2.112761974334716797e+00 2.359517097473144531e+00 2.161831140518188477e+00 2.200280666351318359e+00 2.099207878112792969e+00 2.178301811218261719e+00
5.217662334442138672e+00 4.035162448883056641e+00 3.383650302886962891e+00 3.077585697174072266e+00 2.954763889312744141e+00 2.842546939849853516e+00 2.733989238739013672e+00 2.595707416534423828e+00 2.511341810226440430e+00 2.521817445755004883e+00 2.575771331787109375e+00 2.526098489761352539e+00 2.457181930541992188e+00 2.419327020645141602e+00 2.416139364242553711e+00 2.423957824707031250e+00 2.509860515594482422e+00 2.250095605850219727e+00 2.378580093383789062e+00 2.344906330108642578e+00 2.311543703079223633e+00 2.254983186721801758e+00 2.307279586791992188e+00 2.274842262268066406e+00 2.274750471115112305e+00
5.501095294952392578e+00 4.200981616973876953e+00 3.598774671554565430e+00 3.336853504180908203e+00 2.989624261856079102e+00 2.977341413497924805e+00 2.802370071411132812e+00 2.691531419754028320e+00 2.723078966140747070e+00 2.778067111968994141e+00 2.606470584869384766e+00 2.575473308563232422e+00 2.799407720565795898e+00 2.567530155181884766e+00 2.526123285293579102e+00 2.588390350341796875e+00 2.416540622711181641e+00 2.536997079849243164e+00 2.473195791244506836e+00 2.406625032424926758e+00 2.350304603576660156e+00 2.490999460220336914e+00 2.469895601272583008e+00 2.442724704742431641e+00 2.364534378051757812e+00
5.668284893035888672e+00 4.351120471954345703e+00 3.759239196777343750e+00 3.257945299148559570e+00 3.172357320785522461e+00 3.071652650833129883e+00 2.853576660156250000e+00 2.833673000335693359e+00 2.753922224044799805e+00 2.668028831481933594e+00 2.794418334960937500e+00 2.640008926391601562e+00 2.724443435668945312e+00 2.677257061004638672e+00 2.685033798217773438e+00 2.622390747070312500e+00 2.615590333938598633e+00 2.576748609542846680e+00 2.545197248458862305e+00 2.541296243667602539e+00 2.511491298675537109e+00 2.584259271621704102e+00 2.505105018615722656e+00 2.589515447616577148e+00 2.405690193176269531e+00
6.034313201904296875e+00 4.573529720306396484e+00 3.914679050445556641e+00 3.638753890991210938e+00 3.462898492813110352e+00 3.190417766571044922e+00 3.096062421798706055e+00 3.052425861358642578e+00 2.987933874130249023e+00 2.889789819717407227e+00 2.777222156524658203e+00 2.878462553024291992e+00 2.841386795043945312e+00 2.767033100128173828e+00 2.805240631103515625e+00 2.741410732269287109e+00 2.775921344757080078e+00 2.791139125823974609e+00 2.692265748977661133e+00 2.743823289871215820e+00 2.720123291015625000e+00 2.580136299133300781e+00 2.558856725692749023e+00 2.622740507125854492e+00 2.564954996109008789e+00
6.036067485809326172e+00 4.546611309051513672e+00 3.948456525802612305e+00 3.508043289184570312e+00 3.310673236846923828e+00 3.173945426940917969e+00 3.151568412780761719e+00 3.049305200576782227e+00 3.018916368484497070e+00 2.910039186477661133e+00 2.958478689193725586e+00 2.806918621063232422e+00 2.845096826553344727e+00 2.742286205291748047e+00 2.932710170745849609e+00 2.721373558044433594e+00 2.832917928695678711e+00 2.732277154922485352e+00 2.687941074371337891e+00 2.543041706085205078e+00 2.670412778854370117e+00 2.626676321029663086e+00 2.663973331451416016e+00 2.660366296768188477e+00 2.654361009597778320e+00
6.285970687866210938e+00 4.836031913757324219e+00 3.942459821701049805e+00 3.595863580703735352e+00 3.388409376144409180e+00 3.226033687591552734e+00 3.304495096206665039e+00 3.105826616287231445e+00 3.097676753997802734e+00 3.128006935119628906e+00 2.968909025192260742e+00 2.975416660308837891e+00 2.924591302871704102e+00 2.852120161056518555e+00 2.833008289337158203e+00 2.882351160049438477e+00 2.841300010681152344e+00 2.838259458541870117e+00 2.863033056259155273e+00 2.689819335937500000e+00 2.838623046875000000e+00 2.786371469497680664e+00 2.698939561843872070e+00 2.761694908142089844e+00 2.712628841400146484e+00
6.549858093261718750e+00 4.793136596679687500e+00 4.220821380615234375e+00 3.760697364807128906e+00 3.612498760223388672e+00 3.352037429809570312e+00 3.245525360107421875e+00 3.207308769226074219e+00 3.086913585662841797e+00 2.967682361602783203e+00 3.021588563919067383e+00 3.100826263427734375e+00 3.025000333786010742e+00 2.889561176300048828e+00 2.858724832534790039e+00 2.918539524078369141e+00 2.856533765792846680e+00 2.832391500473022461e+00 2.793931007385253906e+00 2.879677057266235352e+00 2.768272638320922852e+00 2.820274114608764648e+00 2.795224666595458984e+00 2.669475793838500977e+00 2.732766151428222656e+00
6.851857185363769531e+00 5.175618648529052734e+00 4.559211730957031250e+00 4.053215026855468750e+00 3.713285684585571289e+00 3.576182603836059570e+00 3.362049818038940430e+00 3.295933008193969727e+00 3.271328926086425781e+00 3.149977922439575195e+00 3.116704463958740234e+00 3.186193943023681641e+00 3.082163572311401367e+00 3.160001754760742188e+00 3.076159715652465820e+00 2.990109682083129883e+00 2.983321189880371094e+00 3.045442581176757812e+00 2.916172981262207031e+00 2.993504762649536133e+00 2.950027942657470703e+00 3.016034841537475586e+00 3.019638776779174805e+00 2.943676233291625977e+00 2.952618837356567383e+00
6.811676979064941406e+00 5.350443840026855469e+00 4.432169914245605469e+00 4.127306938171386719e+00 3.768220663070678711e+00 3.594952821731567383e+00 3.548350811004638672e+00 3.351210594177246094e+00 3.364872694015502930e+00 3.289550542831420898e+00 3.171682119369506836e+00 3.249412775039672852e+00 3.207394599914550781e+00 3.174860477447509766e+00 3.059680938720703125e+00 3.184581041336059570e+00 3.046642780303955078e+00 3.118880033493041992e+00 3.031972169876098633e+00 3.068699598312377930e+00 2.983842372894287109e+00 2.935947418212890625e+00 3.039078474044799805e+00 3.082038640975952148e+00 2.967795372009277344e+00
8.460556030273437500e+00 6.405699253082275391e+00 5.438391685485839844e+00 5.040358543395996094e+00 4.646920680999755859e+00 4.299675464630126953e+00 4.040817737579345703e+00 4.081636905670166016e+00 3.857481479644775391e+00 4.021740913391113281e+00 3.765624523162841797e+00 3.694510459899902344e+00 3.831883668899536133e+00 3.575345039367675781e+00 3.667397022247314453e+00 3.461823701858520508e+00 3.604315280914306641e+00 3.553254604339599609e+00 3.571998596191406250e+00 3.540773153305053711e+00 3.481033086776733398e+00 3.481106281280517578e+00 3.413632392883300781e+00 3.369532108306884766e+00 3.384359359741210938e+00
7.882202625274658203e+00 6.017807960510253906e+00 5.099785327911376953e+00 4.673439979553222656e+00 4.382219791412353516e+00 4.161648750305175781e+00 4.004422664642333984e+00 3.887496709823608398e+00 3.765937566757202148e+00 3.644645214080810547e+00 3.689424276351928711e+00 3.602678298950195312e+00 3.705138206481933594e+00 3.581765890121459961e+00 3.651679992675781250e+00 3.583091735839843750e+00 3.438344478607177734e+00 3.442017555236816406e+00 3.531174421310424805e+00 3.438613653182983398e+00 3.512092590332031250e+00 3.429918766021728516e+00 3.341957330703735352e+00 3.409782886505126953e+00 3.391036033630371094e+00
7.825474262237548828e+00 6.048017978668212891e+00 5.269476413726806641e+00 4.802200317382812500e+00 4.386763572692871094e+00 4.091836452484130859e+00 4.221230030059814453e+00 3.945041418075561523e+00 3.799181222915649414e+00 3.747668743133544922e+00 3.774661302566528320e+00 3.624435663223266602e+00 3.744549751281738281e+00 3.661221981048583984e+00 3.521035432815551758e+00 3.574945211410522461e+00 3.560739755630493164e+00 3.545513868331909180e+00 3.485318183898925781e+00 3.617113828659057617e+00 3.433462619781494141e+00 3.585907220840454102e+00 3.444585323333740234e+00 3.448420047760009766e+00 3.486716270446777344e+00
8.582858085632324219e+00 6.781156539916992188e+00 5.692311763763427734e+00 5.118846416473388672e+00 4.657186031341552734e+00 4.420007705688476562e+00 4.251472949981689453e+00 4.391072273254394531e+00 4.080353736877441406e+00 4.028856754302978516e+00 3.997029066085815430e+00 3.889737129211425781e+00 3.830573320388793945e+00 3.984565496444702148e+00 3.731036663055419922e+00 3.757152318954467773e+00 3.838316679000854492e+00 3.755635499954223633e+00 3.791902542114257812e+00 3.710562467575073242e+00 3.676609754562377930e+00 3.704654216766357422e+00 3.674828290939331055e+00 3.510255575180053711e+00 3.626889705657958984e+00
9.661267280578613281e+00 7.409334659576416016e+00 6.344551086425781250e+00 5.656312465667724609e+00 5.254848003387451172e+00 5.005680084228515625e+00 4.781532764434814453e+00 4.660297870635986328e+00 4.430500030517578125e+00 4.370708942413330078e+00 4.299963951110839844e+00 4.291323184967041016e+00 4.366393566131591797e+00 4.204342842102050781e+00 4.200611114501953125e+00 4.142574787139892578e+00 4.020574569702148438e+00 4.149023532867431641e+00 4.031026363372802734e+00 3.916477918624877930e+00 3.936804056167602539e+00 3.910017967224121094e+00 3.958791732788085938e+00 3.969184398651123047e+00 3.840877056121826172e+00
1.001209640502929688e+01 7.836014270782470703e+00 6.570465087890625000e+00 5.728796482086181641e+00 5.379675865173339844e+00 5.117020130157470703e+00 4.879885673522949219e+00 4.745551586151123047e+00 4.631147861480712891e+00 4.475885868072509766e+00 4.304618835449218750e+00 4.516070365905761719e+00 4.268591880798339844e+00 4.272637844085693359e+00 4.309547901153564453e+00 4.068734169006347656e+00 4.230494499206542969e+00 4.228826999664306641e+00 4.156059265136718750e+00 4.119638919830322266e+00 4.168436050415039062e+00 4.136836051940917969e+00 4.020217895507812500e+00 3.958535671234130859e+00 4.090415000915527344e+00
1.137061595916748047e+01 8.503101348876953125e+00 7.245640277862548828e+00 6.469628810882568359e+00 5.977158069610595703e+00 5.503734111785888672e+00 5.150388717651367188e+00 5.015889167785644531e+00 5.021480083465576172e+00 4.867500305175781250e+00 4.918035984039306641e+00 4.755174636840820312e+00 4.584515094757080078e+00 4.628065586090087891e+00 4.607385635375976562e+00 4.525372505187988281e+00 4.409010410308837891e+00 4.428838253021240234e+00 4.468825817108154297e+00 4.553811550140380859e+00 4.381864070892333984e+00 4.436969757080078125e+00 4.418272018432617188e+00 4.242135047912597656e+00 4.241317272186279297e+00
1.122630691528320312e+01 8.447912216186523438e+00 7.220273494720458984e+00 6.250720024108886719e+00 5.960747718811035156e+00 5.492233276367187500e+00 5.320953845977783203e+00 5.130668163299560547e+00 4.972563266754150391e+00 4.761467456817626953e+00 4.747078895568847656e+00 4.775578022003173828e+00 4.736318588256835938e+00 4.721040248870849609e+00 4.633425712585449219e+00 4.666042327880859375e+00 4.621078491210937500e+00 4.681150913238525391e+00 4.628446578979492188e+00 4.435488224029541016e+00 4.484089374542236328e+00 4.521937370300292969e+00 4.430043697357177734e+00 4.489586353302001953e+00 4.298854351043701172e+00
1.159424781799316406e+01 8.664557456970214844e+00 7.208054542541503906e+00 6.613507747650146484e+00 5.998672485351562500e+00 5.850248336791992188e+00 5.422851085662841797e+00 5.337052822113037109e+00 5.293960571289062500e+00 5.167375564575195312e+00 4.887345314025878906e+00 4.932953357696533203e+00 4.943523406982421875e+00 4.954648971557617188e+00 4.846197605133056641e+00 4.852053642272949219e+00 4.755507946014404297e+00 4.766206264495849609e+00 4.706521987915039062e+00 4.710285186767578125e+00 4.757058143615722656e+00 4.675103187561035156e+00 4.680971145629882812e+00 4.631188392639160156e+00 4.482004642486572266e+00
1.284326171875000000e+01 9.519155502319335938e+00 7.990262031555175781e+00 7.091182708740234375e+00 6.594839096069335938e+00 6.034168720245361328e+00 5.894461631774902344e+00 5.687125205993652344e+00 5.435358524322509766e+00 5.457524776458740234e+00 5.341137409210205078e+00 5.427920341491699219e+00 5.325777530670166016e+00 5.187678337097167969e+00 5.182583808898925781e+00 5.103667736053466797e+00 4.986376762390136719e+00 4.999623298645019531e+00 5.151112079620361328e+00 4.982014179229736328e+00 4.919305324554443359e+00 5.128170490264892578e+00 5.034530639648437500e+00 4.942655086517333984e+00 5.001379489898681641e+00
1.306961631774902344e+01 1.013097190856933594e+01 8.386294364929199219e+00 7.521576404571533203e+00 7.042547702789306641e+00 6.595140457153320312e+00 6.419661998748779297e+00 6.183975696563720703e+00 6.009205818176269531e+00 6.120890617370605469e+00 5.804566383361816406e+00 5.865545272827148438e+00 5.540868282318115234e+00 5.530587196350097656e+00 5.633170604705810547e+00 5.519788265228271484e+00 5.650854110717773438e+00 5.524408340454101562e+00 5.554994106292724609e+00 5.397574901580810547e+00 5.429156780242919922e+00 5.348856925964355469e+00 5.528680801391601562e+00 5.184061527252197266e+00 5.269603729248046875e+00
1.379508018493652344e+01 1.032986354827880859e+01 8.546036720275878906e+00 7.503113746643066406e+00 6.925484180450439453e+00 6.446656227111816406e+00 6.332970619201660156e+00 6.148612499237060547e+00 5.880865097045898438e+00 6.007589817047119141e+00 5.880408763885498047e+00 5.733285903930664062e+00 5.904826164245605469e+00 5.723516941070556641e+00 5.624531745910644531e+00 5.814339637756347656e+00 5.595733165740966797e+00 5.615026473999023438e+00 5.436862468719482422e+00 5.665120601654052734e+00 5.318393230438232422e+00 5.325789928436279297e+00 5.552006721496582031e+00 5.383521080017089844e+00 5.402048587799072266e+00
