0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 7.000000000000000666e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.699999999999999400e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.150000000000000050e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 2.119999999999999940e-01 0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 8.899999999999999578e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.449999999999999900e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 7.299999999999999545e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 9.700000000000000289e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 6.400000000000000133e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.019999999999999934e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.439999999999999891e-01 0.000000000000000000e+00 3.000000000000000000e+00
