8.620473742485046387e-01 1.741858273744583130e-01 9.993254393339157104e-02 7.695677876472473145e-02 6.448995321989059448e-02 5.354119092226028442e-02 4.290053620934486389e-02 3.827934339642524719e-02 3.238463029265403748e-02 2.975207380950450897e-02 2.633001282811164856e-02 2.309374324977397919e-02 2.134325541555881500e-02 1.901171915233135223e-02 1.704292185604572296e-02 1.498581375926733017e-02 1.358236651867628098e-02 1.284705661237239838e-02 1.107202656567096710e-02 1.155848428606987000e-02 9.170738048851490021e-03 9.491307660937309265e-03 9.126700460910797119e-03 8.064066059887409210e-03 7.581464014947414398e-03 7.615530863404273987e-03 7.088544312864542007e-03 6.114186719059944153e-03 6.752364803105592728e-03 5.842316430062055588e-03 5.802507046610116959e-03 5.409482400864362717e-03 5.341812502592802048e-03 5.796218290925025940e-03 5.661127157509326935e-03 5.722763016819953918e-03 4.773689899593591690e-03 4.958967212587594986e-03 4.424884915351867676e-03 4.346646368503570557e-03 4.120129160583019257e-03 4.440417978912591934e-03 4.530898761004209518e-03 4.449142143130302429e-03 4.019726533442735672e-03 3.590173786506056786e-03 3.933107014745473862e-03 4.172248765826225281e-03 3.764950670301914215e-03 3.657585009932518005e-03
2.732194028794765472e-02 2.170468308031558990e-02 1.722898148000240326e-02 1.574601046741008759e-02 1.378858182579278946e-02 1.264633610844612122e-02 1.169515587389469147e-02 1.036909688264131546e-02 1.060678251087665558e-02 8.744258433580398560e-03 9.652247652411460876e-03 7.835665717720985413e-03 8.165962062776088715e-03 6.672833114862442017e-03 6.103441584855318069e-03 6.512364838272333145e-03 5.761780776083469391e-03 5.971099715679883957e-03 5.813510157167911530e-03 5.697888322174549103e-03 5.592329893261194229e-03 5.217691417783498764e-03 4.762370605021715164e-03 5.352002102881669998e-03 4.834289662539958954e-03 4.156316630542278290e-03 4.244526382535696030e-03 4.444434307515621185e-03 4.026296082884073257e-03 3.961234819144010544e-03 3.593264147639274597e-03 3.940020687878131866e-03 3.728144336491823196e-03 3.930796869099140167e-03 3.590007778257131577e-03 3.848931053653359413e-03 3.772872732952237129e-03 3.614061279222369194e-03 3.170690033584833145e-03 3.029808634892106056e-03 3.342406358569860458e-03 3.157687373459339142e-03 2.981957513839006424e-03 3.442083485424518585e-03 3.109531709924340248e-03 2.862943802028894424e-03 3.102599643170833588e-03 2.927114721387624741e-03 3.211340866982936859e-03 2.760993549600243568e-03
2.396032027900218964e-02 1.910082809627056122e-02 1.604151912033557892e-02 1.539462525397539139e-02 1.346105057746171951e-02 1.231235824525356293e-02 1.073761377483606339e-02 1.038555987179279327e-02 9.234496392309665680e-03 7.912190631031990051e-03 7.212159223854541779e-03 6.998559460043907166e-03 6.137628573924303055e-03 6.844665389508008957e-03 5.588378291577100754e-03 5.210182163864374161e-03 5.268593318760395050e-03 4.376700147986412048e-03 4.268058575689792633e-03 3.959235269576311111e-03 3.724215086549520493e-03 3.502415027469396591e-03 3.539220429956912994e-03 3.360188798978924751e-03 3.100899979472160339e-03 3.149927360936999321e-03 2.969274064525961876e-03 3.157937200739979744e-03 2.837666310369968414e-03 2.350415335968136787e-03 3.135405248031020164e-03 2.912428695708513260e-03 2.634670352563261986e-03 2.877066377550363541e-03 2.856544917449355125e-03 2.160276053473353386e-03 2.620097948238253593e-03 2.357490127906203270e-03 2.496222034096717834e-03 2.369369613006711006e-03 2.155859488993883133e-03 2.165389712899923325e-03 2.421658020466566086e-03 2.138693118467926979e-03 2.022653352469205856e-03 2.273690653964877129e-03 1.956234918907284737e-03 1.982180634513497353e-03 2.102421363815665245e-03 2.072952454909682274e-03
2.623109333217144012e-02 1.904731616377830505e-02 1.571561582386493683e-02 1.403855253010988235e-02 1.185819413512945175e-02 1.058305054903030396e-02 8.720273151993751526e-03 9.123203344643115997e-03 7.473990786820650101e-03 7.212448865175247192e-03 6.374651100486516953e-03 5.501546896994113922e-03 5.541527643799781799e-03 5.041155498474836349e-03 4.640812519937753677e-03 4.328272305428981781e-03 3.997524268925189972e-03 3.667635144665837288e-03 4.119106102734804153e-03 3.826881991699337959e-03 3.393351333215832710e-03 3.076450200751423836e-03 3.271723398938775063e-03 3.301861463114619255e-03 3.042658092454075813e-03 2.616683952510356903e-03 3.088850062340497971e-03 3.033289453014731407e-03 2.804808784276247025e-03 2.639133250340819359e-03 2.909204456955194473e-03 2.642932813614606857e-03 2.561333822086453438e-03 2.744890283793210983e-03 2.334245480597019196e-03 2.393968869000673294e-03 2.815106417983770370e-03 2.129050903022289276e-03 2.144387923181056976e-03 2.178563037887215614e-03 2.369111403822898865e-03 2.238303422927856445e-03 1.994762569665908813e-03 2.165133133530616760e-03 2.225563628599047661e-03 2.256471198052167892e-03 1.998966326937079430e-03 2.205344615504145622e-03 2.125561702996492386e-03 2.102000406011939049e-03
2.390544861555099487e-02 1.730192266404628754e-02 1.458340045064687729e-02 1.211412064731121063e-02 1.149509288370609283e-02 1.020197570323944092e-02 8.477310650050640106e-03 7.826898247003555298e-03 6.437143776565790176e-03 6.188387051224708557e-03 5.598612129688262939e-03 4.738152492791414261e-03 4.572177305817604065e-03 4.405710380524396896e-03 3.992207814007997513e-03 3.612017026171088219e-03 3.469103481620550156e-03 3.573841881006956100e-03 3.489626571536064148e-03 3.481093328446149826e-03 3.075471380725502968e-03 3.330846317112445831e-03 2.684585982933640480e-03 3.095071529969573021e-03 3.062426811084151268e-03 2.717143855988979340e-03 2.862132154405117035e-03 2.995785558596253395e-03 2.857523271813988686e-03 2.579666906967759132e-03 2.434667665511369705e-03 2.441642107442021370e-03 2.494425047188997269e-03 2.332405885681509972e-03 2.529710764065384865e-03 2.408468630164861679e-03 2.422360004857182503e-03 2.214439446106553078e-03 2.276846906170248985e-03 2.375642303377389908e-03 2.358168596401810646e-03 2.426487626507878304e-03 2.250834368169307709e-03 2.039499580860137939e-03 2.377642085775732994e-03 2.270311582833528519e-03 2.134449314326047897e-03 2.109131542965769768e-03 2.152731176465749741e-03 1.806741696782410145e-03
2.510182745754718781e-02 1.870018802583217621e-02 1.500202529132366180e-02 1.349776703864336014e-02 1.131256762892007828e-02 1.065800245851278305e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.937651075422763824e-02 1.662493310868740082e-02 1.369348634034395218e-02 1.217042002826929092e-02 1.001207996159791946e-02 9.273020550608634949e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.911860890686511993e-02 1.563814654946327209e-02 1.374472398310899734e-02 1.231046672910451889e-02 1.122968178242444992e-02 9.358767420053482056e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.020751684904098511e-02 1.543224416673183441e-02 1.392527762800455093e-02 1.166674867272377014e-02 1.053621340543031693e-02 9.169934317469596863e-03 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
2.044211886823177338e-02 1.679694838821887970e-02 1.455117762088775635e-02 1.261074002832174301e-02 1.181913353502750397e-02 1.030652225017547607e-02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
