0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.340000000000000080e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.239999999999999991e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.539999999999999980e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.580000000000000016e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.459999999999999909e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.459999999999999909e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.280000000000000027e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.539999999999999980e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.200000000000000011e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.539999999999999980e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.419999999999999873e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.419999999999999873e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.600000000000000033e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.340000000000000080e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.260000000000000009e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.039999999999999952e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.360000000000000098e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.519999999999999962e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.280000000000000027e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.640000000000000069e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 9.199999999999999845e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.999999999999999778e-02 0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 5.999999999999999778e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.019999999999999934e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.380000000000000115e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.399999999999999939e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.759999999999999898e-01 0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 1.360000000000000098e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000167e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.400000000000000244e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.439999999999999891e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 7.799999999999999989e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.600000000000000117e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000167e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 6.800000000000000488e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.800000000000000377e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 3.200000000000000067e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.179999999999999938e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.059999999999999970e-01 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.079999999999999988e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
