0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.519999999999999962e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.680000000000000104e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.680000000000000104e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.719999999999999862e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.880000000000000004e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.479999999999999927e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.580000000000000016e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.660000000000000087e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.499999999999999944e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.700000000000000122e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.380000000000000115e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.880000000000000004e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.759999999999999898e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.600000000000000033e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.640000000000000069e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.779999999999999916e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.739999999999999880e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.360000000000000098e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.620000000000000051e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.600000000000000033e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 4.800000000000000100e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 9.800000000000000377e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.739999999999999880e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000056e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.000000000000000167e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 4.200000000000000261e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.999999999999999667e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.239999999999999991e-01 0.000000000000000000e+00 3.000000000000000000e+00
0.000000000000000000e+00 9.800000000000000377e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.199999999999999761e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.600000000000000117e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.999999999999999889e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 6.800000000000000488e-02 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 5.800000000000000294e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 9.400000000000000022e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 5.600000000000000117e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.519999999999999962e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.200000000000000344e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 8.599999999999999312e-02 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 1.479999999999999927e-01 0.000000000000000000e+00 2.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
